x	n	u	Events
-21.47	99.55	-18.62	0.0
-22.75	98.79	-19.09	0.0
-20.46	100.38	-20.45	0.0
-21.31	100.21	-18.1	0.0
-22.46	101.02	-20.5	0.0
-20.36	100.01	-24.36	0.0
-22.21	100.19	-19.21	0.0
-22.92	99.66	-27.91	0.0
-21.19	100.24	-22.06	0.0
-23.44	99.43	-19.09	0.0
-24.04	99.74	-25.93	0.0
-24.06	100.54	-17.81	0.0
-23.96	97.26	-27.88	0.0
-25.38	100.86	-21.01	0.0
-22.62	100.98	-20.57	0.0
-22.48	102.4	-28.2	0.0
-23.22	102.63	-22.33	0.0
-24.38	100.1	-27.19	0.0
-24.42	100.91	-29.05	0.0
-23.21	102.87	-26.92	0.0
-23.42	100.86	-26.07	0.0
-24.66	100.0	-21.06	0.0
-22.19	101.02	-19.77	0.0
-22.51	101.68	-23.73	0.0
-21.78	101.83	-22.23	0.0
-23.11	101.17	-24.73	0.0
-22.3	100.1	-29.68	0.0
-24.13	100.98	-25.31	0.0
-23.45	101.68	-17.01	0.0
-23.97	99.97	-13.06	0.0
-23.61	99.9	-17.46	0.0
-23.32	101.4	-20.73	0.0
-25.13	102.48	-17.61	0.0
-24.37	102.0	-33.75	0.0
-25.37	103.36	-19.04	0.0
-25.09	102.55	-19.4	0.0
-22.34	102.44	-19.33	0.0
-24.84	102.59	-24.77	0.0
-24.42	101.18	-25.27	0.0
-22.48	102.22	-12.9	0.0
-24.12	102.07	-26.29	0.0
-25.15	101.19	-26.86	0.0
-17.52	100.71	-36.23	0.0
-25.62	100.96	-20.19	0.0
-26.19	99.89	-25.67	0.0
-25.16	102.91	-21.58	0.0
-25.87	103.83	-22.95	0.0
-24.23	102.89	-22.33	0.0
-24.96	103.51	-17.93	0.0
-22.81	103.11	-22.42	0.0
-25.22	102.2	-22.37	0.0
-22.16	102.88	-14.95	0.0
-25.63	100.88	-19.96	0.0
-25.85	103.02	-22.1	0.0
-24.39	102.92	-18.91	0.0
-24.39	104.05	-25.51	0.0
-27.01	103.02	-25.8	0.0
-25.73	101.23	-21.31	0.0
-28.25	102.56	-28.21	0.0
-28.74	102.01	-19.68	0.0
-27.13	103.25	-22.87	0.0
-26.97	103.15	-25.41	0.0
-26.99	103.41	-23.18	0.0
-28.75	103.29	-21.06	0.0
-29.15	101.47	-31.14	0.0
-26.53	102.9	-26.0	0.0
-27.34	102.51	-28.63	0.0
-27.34	102.54	-23.77	0.0
-26.8	102.18	-31.42	0.0
-28.47	102.74	-22.79	0.0
-27.88	103.67	-26.02	0.0
-28.21	103.43	-24.05	0.0
-29.79	103.22	-27.78	0.0
-30.03	103.28	-26.35	0.0
-28.96	103.86	-27.88	0.0
-30.66	104.32	-36.91	0.0
-27.25	103.63	-16.87	0.0
-26.9	106.01	-30.3	0.0
-29.56	105.5	-29.44	0.0
-29.24	105.01	-34.27	0.0
-28.52	104.73	-21.14	0.0
-31.35	104.78	-31.28	0.0
-29.76	105.22	-29.89	0.0
-28.87	103.91	-28.75	0.0
-33.07	103.27	-32.06	0.0
-31.1	105.09	-28.65	0.0
-29.78	105.8	-21.23	0.0
-30.72	105.52	-25.84	0.0
-29.86	105.65	-24.57	0.0
-31.73	106.18	-33.32	0.0
-29.66	106.15	-19.94	0.0
-30.01	106.35	-29.54	0.0
-28.5	105.29	-31.15	0.0
-29.37	106.95	-22.67	0.0
-31.43	106.43	-24.75	0.0
-30.56	105.86	-29.49	0.0
-28.69	106.68	-21.48	0.0
-29.75	105.98	-23.2	0.0
-29.3	105.82	-26.98	1.0
-30.01	106.95	-23.23	1.0
-30.88	106.09	-24.92	1.0
-31.72	107.19	-30.26	1.0
-30.8	107.19	-22.51	1.0
-29.92	106.16	-22.06	1.0
-30.16	106.39	-20.94	1.0
-31.13	106.38	-19.09	1.0
-33.56	106.41	-22.6	1.0
-30.35	106.44	-22.76	1.0
-31.48	107.57	-20.12	1.0
-31.3	107.29	-20.88	1.0
-33.77	106.75	-30.34	1.0
-32.59	106.96	-26.46	1.0
-32.44	108.26	-26.56	1.0
-31.93	108.23	-24.19	1.0
-33.04	103.99	-24.85	1.0
-31.26	102.43	-31.23	1.0
-29.05	100.11	-28.78	1.0
-24.74	97.52	-22.36	1.0
-21.39	99.65	-22.84	1.0
-20.93	96.58	-23.69	1.0
-20.28	96.64	-25.49	1.0
-19.66	97.32	-27.09	1.0
-18.62	95.91	-19.53	1.0
-18.3	95.83	-19.65	1.0
-16.48	95.08	-24.53	1.0
-18.41	97.05	-23.74	1.0
-19.27	95.68	-20.91	1.0
-18.93	93.24	-24.87	1.0
-17.87	95.86	-26.0	1.0
-14.42	94.92	-25.84	1.0
-14.93	95.79	-21.77	1.0
-13.29	95.67	-16.77	1.0
-13.16	96.1	-20.57	1.0
-13.62	96.09	-16.2	1.0
-13.45	95.98	-15.14	1.0
-11.39	95.47	-16.49	1.0
-11.65	94.52	-20.9	1.0
-12.77	96.06	-14.62	1.0
-11.72	94.6	-24.11	1.0
-10.93	95.04	-17.67	1.0
-14.73	95.55	-23.53	1.0
-10.42	94.91	-15.88	1.0
-11.04	96.47	-20.38	1.0
-14.23	96.76	-23.13	1.0
-9.3	95.72	-21.54	1.0
-10.72	95.12	-22.4	1.0
-10.84	94.91	-19.25	1.0
-9.37	96.86	-22.41	1.0
-6.77	97.09	-14.87	1.0
-3.5	99.51	-16.1	1.0
-0.66	98.55	-7.45	1.0
1.57	97.66	-18.83	1.0
2.98	95.96	-14.81	1.0
2.95	96.09	-10.71	1.0
4.5	98.2	-21.69	1.0
8.8	93.24	-17.97	1.0
2.96	95.16	-16.24	1.0
4.02	96.07	-25.13	1.0
6.99	96.82	-23.72	1.0
5.87	97.87	-22.91	1.0
3.17	96.25	-17.46	1.0
6.12	96.14	-16.48	1.0
4.36	95.45	-12.06	1.0
2.76	94.36	-17.59	1.0
3.29	95.56	-12.44	1.0
3.31	95.5	-12.59	1.0
5.82	96.07	-19.04	1.0
2.81	96.04	-17.25	1.0
3.28	96.23	-20.35	1.0
5.25	97.14	-12.14	1.0
3.09	95.21	-21.27	1.0
5.14	94.23	-10.44	1.0
3.91	95.64	-12.65	1.0
3.8	94.98	-5.75	0.0
7.42	94.22	-15.24	0.0
9.07	96.63	-17.73	0.0
3.99	97.49	-18.55	0.0
2.08	96.37	-16.72	0.0
5.66	97.45	-17.36	0.0
5.45	96.4	-17.44	0.0
6.02	97.95	-21.19	0.0
4.74	97.63	-18.97	0.0
5.23	99.22	-16.84	0.0
3.18	95.38	-17.9	0.0
4.03	95.98	-11.95	0.0
4.31	97.04	-12.06	0.0
4.36	97.2	-18.53	0.0
3.11	97.8	-15.91	0.0
4.84	96.24	-23.24	0.0
3.27	95.76	-22.35	0.0
5.9	96.93	-22.64	0.0
5.42	96.75	-20.93	0.0
2.41	96.91	-22.88	0.0
4.14	96.94	-20.86	0.0
2.75	96.03	-15.44	0.0
3.08	97.25	-11.8	0.0
4.65	97.2	-16.25	0.0
3.11	98.55	-22.09	0.0
4.03	95.49	-22.17	0.0
2.61	96.24	-22.02	0.0
4.12	96.65	-18.88	0.0
2.59	96.68	-21.41	0.0
3.28	96.73	-18.13	0.0
4.68	97.74	-13.65	0.0
2.33	96.84	-14.11	0.0
2.39	98.29	-18.3	0.0
3.86	96.61	-19.91	0.0
3.52	96.9	-16.69	0.0
3.46	96.89	-18.86	0.0
1.57	97.62	-20.13	0.0
0.86	96.89	-19.44	0.0
1.89	96.42	-25.97	0.0
1.0	96.44	-19.31	0.0
1.65	96.93	-21.26	0.0
-0.53	98.16	-18.55	0.0
0.86	98.75	-17.97	0.0
4.17	98.45	-18.11	0.0
2.61	97.16	-15.44	0.0
5.71	96.24	-17.68	0.0
3.78	97.39	-14.78	0.0
3.96	100.33	-16.9	0.0
1.8	98.15	-22.39	0.0
0.34	98.11	-16.6	0.0
1.05	99.99	-19.21	0.0
0.16	100.33	-15.37	0.0
3.26	99.38	-20.77	0.0
-0.84	99.19	-18.52	0.0
-1.4	99.63	-18.99	0.0
0.35	99.13	-19.89	0.0
0.22	99.52	-18.39	0.0
0.77	100.06	-19.33	0.0
0.07	99.52	-18.05	0.0
-0.39	100.43	-17.24	0.0
0.35	99.3	-17.7	0.0
1.63	99.95	-17.36	0.0
0.2	99.93	-21.21	0.0
1.82	101.62	-17.82	0.0
2.83	100.83	-17.32	0.0
2.17	100.89	-10.45	0.0
2.2	99.76	-14.45	0.0
1.23	102.07	-13.88	0.0
0.18	100.58	-17.94	0.0
-1.04	101.3	-15.11	0.0
-0.83	101.56	-14.47	0.0
0.67	100.35	-20.3	0.0
2.12	99.95	-16.31	0.0
3.48	99.71	-23.76	0.0
3.76	101.36	-14.66	0.0
3.32	101.29	-20.77	0.0
-1.53	100.54	-21.5	0.0
-0.81	101.7	-17.34	0.0
-2.16	102.17	-24.53	0.0
-0.41	102.63	-22.18	0.0
-1.55	103.82	-19.18	0.0
-0.93	102.02	-19.06	0.0
0.04	103.5	-21.57	0.0
1.41	101.5	-22.15	0.0
2.61	102.37	-15.11	0.0
-0.57	103.25	-19.75	0.0
2.16	103.48	-22.28	0.0
-1.82	100.67	-15.57	0.0
0.16	102.98	-16.96	0.0
-0.68	103.24	-24.93	0.0
-1.94	102.75	-20.96	0.0
-2.45	103.66	-22.47	0.0
-0.7	103.07	-14.75	0.0
-0.49	103.85	-19.06	0.0
-1.37	102.53	-18.88	0.0
-0.55	103.31	-18.2	0.0
-1.89	103.43	-8.36	0.0
0.85	102.54	-14.81	0.0
-1.44	104.12	-20.4	0.0
0.15	103.2	-21.98	0.0
-0.01	103.2	-22.44	0.0
-0.26	103.35	-25.33	0.0
-0.37	104.11	-16.34	0.0
-1.22	103.98	-20.38	0.0
-1.71	103.18	-24.51	0.0
-0.66	102.94	-25.33	0.0
-2.91	104.09	-19.4	0.0
-1.23	105.18	-22.2	0.0
-2.25	103.84	-18.29	0.0
-1.06	106.87	-21.77	0.0
-3.65	103.25	-22.89	0.0
-1.32	105.05	-20.22	0.0
